item,description,week,price,units
43,FULL SAIL SEASONAL 6PK              ,02,7.99,2
294,GIGANTIC IPA 22                     ,02,5.19,3
181,GREAT DIVIDE TITAN IPA 6PK BTL      ,02,9.39,6
233,GUINNESS DRAUGHT 4PK CAN            ,02,8.39,3
232,GUINNESSS DRAUGHT 6PK BTL           ,02,9.39,1
217,HAAKE BECK NON ALCOHOL 6/12 OZ      ,02,7.49,1
186,HALES MONGOOSE IPAN 6PK CAN         ,02,7.99,1
187,HALES SUPERGOOSE IPA 22             ,02,4.69,1
188,HALES VARIETY 6 PK CAN              ,02,7.99,4
293,HARVESTER IPA 22                    ,02,6.09,2
153,HEINEKEN 12PK BTL                   ,02,14.99,1
152,HEINEKEN 6PK BTL                    ,02,8.89,2
180,HOEGAARDEN WHITE 6PK                ,02,9.19,2
280,HOP VALLEY CITRUS MISTRESS 6PK      ,02,9.49,2
239,HUB SEASONAL 22                     ,02,5.19,2
54,ICEHOUSE 6PK/16 CAN                 ,02,5.19,2
274,IRON HORSE IRISH DEATH              ,02,4.69,4
184,KONA BIG WAVE GLDN ALE 6PK          ,02,8.99,2
185,KONA ISLAND HOPPER VTY 12PK         ,02,16.99,1
183,KONA LONGBOARD LAGER 6PK            ,02,8.99,4
303,KULSHAN BASTARD KAT IPA 6 PK CAN    ,02,9.39,1
136,LAGUNITAS IPA 6PK                   ,02,8.99,3
137,LAGUNITAS LTL SUMPN 6PK             ,02,9.99,3
29,LAKE CHELAN CHERRY HARD CIDER       ,02,9.39,1
333,LAURELWOOD SEASONAL 6PK             ,02,9.39,1
332,LAURELWOOD WORKHORSE IPA 6PK        ,02,9.39,2
60,LEINENKUGEL SEASONAL 6PK            ,02,8.99,3
59,LITE 12PK 16FZ                      ,02,11.99,4
53,LITE 16OZ 6PK                       ,02,7.49,2
56,LITE 16oz ALUM 9PK                  ,02,12.49,1
290,MAUI BIKINI BLONDE LAGER 6PK CAN    ,02,11.19,1
9,MICHELOB ULTRA 6/12 OZ NR           ,02,7.69,2
61,MICKEYS MALT LIQ 6PK                ,02,6.49,2
85,MIKES HARD LEMONADE 6PK             ,02,8.99,1
81,MIKES HARDER BLK CHRY 16            ,02,1.79,2
82,MIKES HARDER CRANBRY 16             ,02,1.79,7
88,MIKES HARDER LEMONADE 16            ,02,1.79,15
86,MIKES HARDER STRBRY 16              ,02,1.79,10
89,MIKES HRDR LTD ED 16 CAN            ,02,1.79,1
83,MIKES MANGO PUNCH 6-11.2OZ BTL      ,02,6.7425,3
84,MIKES SEASONAL 6PK                  ,02,8.99,2
51,MILLER HIGH LIFE 16 OZ 6PK          ,02,5.99,2
197,MODELO ESPECIAL 18PK CAN            ,02,20.99,1
199,MODELO ESPECIAL 24 CAN              ,02,2.39,3
200,MODELO ESPECIAL 6PK                 ,02,8.89,1
201,NEGROMODELO 6PK                     ,02,8.89,1
155,NEW BELGIUM FAT TIRE AMBER 12-12 BTL,02,16.99,1
154,NEW BELGIUM FAT TIRE AMBER 6PK      ,02,8.99,3
159,NEW BELGIUM RAMPANT 6PK             ,02,8.99,3
158,NEW BELGIUM SEASONAL 6PK            ,02,8.99,1
156,NEW BELGIUM TRIPPEL 6/12 OZ         ,02,8.99,2
327,NINKASI DOMINATION 22OZ             ,02,3.99,7
330,NINKASI SEASONAL 6PK                ,02,8.99,1
329,NINKASI TTL DOM IPA 6PK             ,02,9.12333333333333,3
100,NO-LI BORN AND RAISED IPA 22        ,02,4.69,1
99,NO LI EMPIRE 8 SESSION IPA 22       ,02,4.69,1
143,NORTH COAST PRANQSTER 4PK           ,02,8.89,3
337,NOT YOUR FATHERS ROOT BEER 6PK      ,02,11.99,6
238,ODIN THORS EQUINOX 22               ,02,6.09,3
6,ODOULS 6PK BTL                      ,02,6.49,3
142,OLD RASPUTIN STOUT 4/12 OZ          ,02,8.39,5
42,PABST 12PK                          ,02,9.99,2
40,PABST 16 OZ 6PK                     ,02,5.99,3
41,PABST 18PK                          ,02,13.99,1
189,PACIFICO 6PK                        ,02,8.89,1
97,PELICAN KIWANDACREAM ALE 6PK        ,02,9.39,1
301,pFRIEM PILSNER                      ,02,3.79,1
148,PIKE IPA 6PK                        ,02,7.99,1
150,PIKE KILTLIFTER 6PK                 ,02,9.04,4
145,PIKES MONKS UNCLE TRIPEL 22         ,02,4.69,3
341,PORTLAND BREWING SEASONAL           ,02,3.79,2
175,PYRAMID OUTBURST IMP IPA 6PK        ,02,8.99,2
174,PYRAMID SEASONAL 22 OZ              ,02,3.79,2
172,PYRAMID SEASONAL 6PK                ,02,8.99,3
173,PYRAMIND APRICOT 6PK                ,02,8.99,1
171,PYRAMIND HEFEWEIZEN 6PK             ,02,8.99,6
139,RAINIER 16OZ 6PK CANS               ,02,5.99,4
140,RAINIER 18PK CANS                   ,02,13.99,3
245,RAMBLING ROUTE CIDER 4PK            ,02,8.39,2
36,RED HOOK SEASONAL                   ,02,8.49,3
38,RED HOOK SPORTS SERIES 6 PK         ,02,8.49,1
34,REDHOOK AUDIBLE ALE 6PK             ,02,8.49,3
32,REDHOOK ESB 12/12 OZ BTL            ,02,15.99,2
37,REDHOOK ESB 6PK                     ,02,8.49,1
35,REDHOOK LONGHAMMER IPA 6PK          ,02,8.49,3
33,REDHOOK VTY 12PK                    ,02,15.99,4
265,REUBENS CRIKEY IPA 22               ,02,4.69,1
338,ROGUE BRUTAL BITTER                 ,02,9.99,1
340,ROGUE DEAD GUY ALE 6PK              ,02,9.99,2
339,ROGUE FARMS 7 HOP IPA 22            ,02,6.29,3
110,ROLLING ROCK 6PK 16 CAN             ,02,5.89,4
315,SAM ADAMS BOSTON LGR 6PK            ,02,8.99,2
316,SAM ADAMS SEASONAL 6PK              ,02,8.99,1
319,SAPPORO CAN                         ,02,3.29,2
262,SCUTTLEBUTT IPA 6PK                 ,02,8.39,1
263,SCUTTLEBUTT SEASONAL 6PK BTL        ,02,8.39,2
224,SIERRA  NEVADA SEASONAL 6PK         ,02,8.99,9
226,SIERRA NEV PALE ALE 12PK            ,02,16.99,3
227,SIERRA NEV PALE ALE 6PK             ,02,8.99,4
225,SIERRA NEV TORPEDO 6PK              ,02,8.99,3
228,SIERRA NEVADA HOP HUNTER IPA 6PK    ,02,8.99,2
229,SIERRA NEVADA NOONER PILSNER        ,02,8.99,1
202,SILVER CITY SEASONAL                ,02,8.39,1
218,SNOQUALMIE COPPERHEAD PALE          ,02,4.69,11
221,SNOQUALMIE FALLS SEASONAL           ,02,4.69,7
222,SNOQUALMIE LIMITED RELEASE 22       ,02,6.09,3
220,SNOQUALMIE STEAM PORTER             ,02,4.69,1
219,SNOQUALMIE WILDCAT IPA 22OZ BTL     ,02,4.69,5
179,STELLA ARTOIS 12PK BTL              ,02,15.49,6
178,STELLA ARTOIS 6PK BTL               ,02,9.19,6
91,STONE ARROGANT BASTARD 22           ,02,4.69,2
90,STONE RUINATION IPA 22              ,02,5.59,2
321,STRONGBOW GOLD CIDER 6PK            ,02,8.99,2
268,TWO BEERS EVO IPA 6PK CAN           ,02,9.39,2
109,UINTA HOP NOSH IPA 6PK CAN          ,02,8.89,5
177,UNIBROUE TERRIBLE 25.4              ,02,10.29,1
63,WEINHARDS PRIVATE RESERVE 6PK       ,02,6.49,1
103,WIDMER HEFEWEIZEN 6PK               ,02,8.99,3
105,WIDMER OMISSION LAGER 6 PK          ,02,8.99,1
106,WIDMER OMISSION PALE 6PK            ,02,8.99,1
1,WOODCHUCK GUMPTION 6PK              ,02,8.99,1
286,WORTHY IMPERIAL IPA 22              ,02,5.19,1
241,10 BARREL APOCALYPSE IPA 22         ,03,3.99,5
242,10 BARREL APOCALYPSE IPA 6PK        ,03,9.39,4
244,10 BARREL BREWING PRAY FOR SNOW WINT,03,9.39,1
240,10 BARREL SEASONAL 22               ,03,7.49,3
250,2 TOWNS CRISP APPLE CIDER           ,03,4.69,2
297,21ST AMENDMENT SEASONAL 6PK CAN     ,03,8.99,1
298,21ST AMENDMNT BREW FREE IPA 6PK     ,03,8.99,1
66,ALASKAN AMBER 6PK                   ,03,8.99,5
69,ALASKAN FREERIDE APA 6PK            ,03,8.99,3
270,AMERICAN BLONDE                     ,03,3.79,2
271,AMERICAN BREWING IPA 22             ,03,3.79,4
272,AMERICAN CABOOSE STOUT 22           ,03,3.79,4
318,ANGRY ORCH GINGER APL 6PK           ,03,7.99,2
309,ANGRY ORCH GREEN APPLE 6PK          ,03,7.99,1
308,ANGRY ORCHARD CRISP APL 16 CAN      ,03,1.89,2
317,ANGRY ORCHARD CRISP APL 6PK         ,03,8.79,5
311,ANGRY ORCHARD GREEN APPLE           ,03,1.89,3
312,ANGRY ORCHARD STONE DRY CIDER 6PK   ,03,7.99,1
231,ANTHEM CHERRY 4 PK                  ,03,10.29,2
287,ATLAS BLKBRY APPLE CIDER            ,03,6.09,1
277,BALEBREAKER TOPCUTTER IPA           ,03,9.32333333333333,6
102,BALLAST PT EVEN KEEL IPA 6PK        ,03,9.99,2
101,BALLAST PT SCULPIN 22               ,03,7.99,2
133,BEAR RACER 5 IPA                    ,03,11.19,2
131,BEAR REPUBLIC RACER 5 IPA 22        ,03,4.69,1
215,BECKS 24OZ BTL                      ,03,2.39,2
248,BELLEVUE BREWING 425 PALE           ,03,4.19,1
17,BEST DAMN ROOT BEER 6PK             ,03,10.89,2
75,BITBURGER 4 PK CAN                  ,03,6.99,2
31,BITBURGER 4PK CAN                   ,03,5.6775,8
255,BLACK RAVEN ROTATING IPA            ,03,4.69,1
254,BLACK RAVEN TRICKSTER IPA 22        ,03,4.69,4
113,BLUEMOON 12PK                       ,03,16.99,1
112,BLUEMOON 6PK                        ,03,8.99,4
116,BLUEMOON WHITE IPA 6PK              ,03,8.99,1
296,BREAKSIDE WANDERLUST 22             ,03,4.69,9
342,BRIDGEPORT HOP CZAR IPA 6PK         ,03,8.99,1
11,BUD 18PK CAN                        ,03,14.99,3
20,BUD 25OZ CAN                        ,03,2.19,2
3,BUD 6PK 16 OZ CAN                   ,03,7.49,2
8,BUD 6PK BTL                         ,03,7.49,1
27,BUD LIGHT 18-12 BTL                 ,03,17.99,1
25,BUD LIGHT 24PK                      ,03,23.99,3
18,BUD LIGHT RESEALABLE 8PK            ,03,9.99,1
24,BUD LT 12PK CAN                     ,03,11.99,7
26,BUD LT 18PK CAN                     ,03,14.99,2
5,BUD LT 6PK 16 OZ CAN                ,03,7.49,5
7,BUD LT 6PK BTL                      ,03,7.49,6
22,BUD LT CHELADA 25 OZ CAN            ,03,3.19,4
14,BUD LT LIME 6PK BTL                 ,03,7.69,1
16,BUD LT PLATINUM 6PK BTL             ,03,7.69,2
79,CASCADE LAKES HOPSMACK 6PK          ,03,8.89,3
30,CHELAN HARD CIDER                   ,03,7.49,1
326,CONEY ISL HARD ROOT BEER 6PK        ,03,11.99,1
118,COORS 16OZ 6PK CN                   ,03,7.49,1
119,COORS BANQUET 18/12 CAN             ,03,14.99,1
121,COORS BANQUET STUBBY 6PK            ,03,7.49,1
127,COORS LITE 16 OZ                    ,03,1.39,12
126,COORS LT 12PK BTL                   ,03,11.99,2
111,COORS LT 12PK CAN                   ,03,11.99,7
129,COORS LT 16OZ PK CN                 ,03,7.49,6
123,COORS LT 18PK CAN                   ,03,14.99,14
125,COORS LT 24OZ                       ,03,2.19,5
122,COORS LT 6PK BTL                    ,03,7.49,5
128,COORS LT 9PK ALUM BTL               ,03,12.49,7
192,CORONA 12PK BTL                     ,03,14.99,3
50,CORONA 18PK CAN                     ,03,24.49,1
194,CORONA 24OZ BTL                     ,03,2.79,2
191,CORONA 6PK BTL                      ,03,8.89,1
195,CORONA LT 12PK BTL                  ,03,14.99,1
193,CORONA LT 6PK BTL                   ,03,8.89,5
236,CRABBIES GINGER BEER                ,03,3.79,3
237,CRABBIES SPICED ORANGE              ,03,3.79,1
288,D'S WICKED BAKED APPLE CIDER        ,03,7.49,2
289,D'S WICKED GREEN APPLE CIDER        ,03,7.49,3
163,DESCHUTES BLK BUTTE PORTER 6PK      ,03,8.99,1
170,DESCHUTES CHAINBRAKER W IPA         ,03,8.99,1
164,DESCHUTES CHASIN' FRESHIES IPA 22   ,03,6.09,2
160,DESCHUTES FRESH SQUEEZED IPA 6PK    ,03,10.99,7
161,DESCHUTES INVERSION IPA 6PK         ,03,8.99,5
166,DESCHUTES MIRRORPND PALE 6PK        ,03,8.99,5
165,DESCHUTES RIVER ALE                 ,03,8.99,3
169,DESCHUTES SEASONAL 6PK              ,03,8.99,8
92,DOGFISH HEAD 90MIN IPA 4PK          ,03,11.19,2
134,DOS EQUIS AMBER 6PK                 ,03,8.39,1
253,ECLIPTIC ORBITER IPA 22             ,03,4.69,4
205,ELYSIAN IMPORTAL IPA 6PK            ,03,9.04,4
214,ELYSIAN MANIC IPA SERIES 22         ,03,5.59,1
206,ELYSIAN MENS ROOM RED ALE 22 OZ NR  ,03,4.39,1
207,ELYSIAN MENSROOM RED 6PK            ,03,7.99,2
210,ELYSIAN SEASONAL 6PK                ,03,8.59,7
212,ELYSIAN SPACE DUST 6PK              ,03,12.19,9
211,ELYSIAN SPACE DUST IPA              ,03,5.59,4
108,FOSTERS LAGER 25.4 CAN              ,03,2.39,21
257,FREEMONT UNIVERSAL PALE             ,03,4.09,3
258,FREMONT INTERURBAN IPA 22           ,03,4.09,1
260,FREMONT IPA 6PK CAN                 ,03,9.15666666666667,3
259,FREMONT UNIVERSAL PALE 6PK CAN      ,03,8.99,3
247,FT GEORGE VORTEX IPA 4PK CAN        ,03,11.19,1
46,FULL SAIL AMBER 6PK                 ,03,8.49,3
45,FULL SAIL IPA 6PK                   ,03,8.49,2
48,FULL SAIL PILSNER 6PK               ,03,8.49,1
43,FULL SAIL SEASONAL 6PK              ,03,8.49,2
49,FULL SAIL SESSION LAGER 12PK        ,03,12.99,2
94,GRATEFUL DEAD AMERICAN BEAUTY IPA   ,03,13.99,1
181,GREAT DIVIDE TITAN IPA 6PK BTL      ,03,9.39,3
233,GUINNESS DRAUGHT 4PK CAN            ,03,8.39,1
232,GUINNESSS DRAUGHT 6PK BTL           ,03,9.39,1
217,HAAKE BECK NON ALCOHOL 6/12 OZ      ,03,7.49,4
186,HALES MONGOOSE IPAN 6PK CAN         ,03,7.99,4
188,HALES VARIETY 6 PK CAN              ,03,7.99,2
153,HEINEKEN 12PK BTL                   ,03,14.99,2
152,HEINEKEN 6PK BTL                    ,03,8.89,2
180,HOEGAARDEN WHITE 6PK                ,03,9.19,4
280,HOP VALLEY CITRUS MISTRESS 6PK      ,03,9.49,1
239,HUB SEASONAL 22                     ,03,5.19,2
274,IRON HORSE IRISH DEATH              ,03,4.69,2
184,KONA BIG WAVE GLDN ALE 6PK          ,03,8.99,3
182,KONA CASTAWAY IPA 6PK               ,03,8.99,1
185,KONA ISLAND HOPPER VTY 12PK         ,03,16.99,3
183,KONA LONGBOARD LAGER 6PK            ,03,8.99,5
138,LAGUNITAS IPA 12PK                  ,03,17.49,1
136,LAGUNITAS IPA 6PK                   ,03,8.99,2
137,LAGUNITAS LTL SUMPN 6PK             ,03,9.99,1
29,LAKE CHELAN CHERRY HARD CIDER       ,03,9.39,1
333,LAURELWOOD SEASONAL 6PK             ,03,9.39,1
332,LAURELWOOD WORKHORSE IPA 6PK        ,03,9.39,2
60,LEINENKUGEL SEASONAL 6PK            ,03,8.99,1
59,LITE 12PK 16FZ                      ,03,11.99,2
53,LITE 16OZ 6PK                       ,03,7.49,2
56,LITE 16oz ALUM 9PK                  ,03,12.49,3
290,MAUI BIKINI BLONDE LAGER 6PK CAN    ,03,11.19,4
9,MICHELOB ULTRA 6/12 OZ NR           ,03,7.69,1
61,MICKEYS MALT LIQ 6PK                ,03,6.49,1
85,MIKES HARD LEMONADE 6PK             ,03,8.99,1
81,MIKES HARDER BLK CHRY 16            ,03,1.79,6
82,MIKES HARDER CRANBRY 16             ,03,1.79,4
88,MIKES HARDER LEMONADE 16            ,03,1.79,9
86,MIKES HARDER STRBRY 16              ,03,1.79,5
89,MIKES HRDR LTD ED 16 CAN            ,03,1.49166666666667,6
84,MIKES SEASONAL 6PK                  ,03,8.99,2
58,MILLER LITE 12/12 OZ NR             ,03,11.99,1
57,MILLER LITE 18PK CAN                ,03,17.99,1
52,MILLER LITE 24OZ CAN                ,03,2.19,2
197,MODELO ESPECIAL 18PK CAN            ,03,20.99,2
199,MODELO ESPECIAL 24 CAN              ,03,2.39,4
200,MODELO ESPECIAL 6PK                 ,03,8.89,2
201,NEGROMODELO 6PK                     ,03,8.89,1
154,NEW BELGIUM FAT TIRE AMBER 6PK      ,03,8.99,1
159,NEW BELGIUM RAMPANT 6PK             ,03,8.99,2
158,NEW BELGIUM SEASONAL 6PK            ,03,8.99,1
156,NEW BELGIUM TRIPPEL 6/12 OZ         ,03,8.99,1
320,NEWCASTLE BROWN ALE 6PK             ,03,8.49,2
327,NINKASI DOMINATION 22OZ             ,03,3.99,5
329,NINKASI TTL DOM IPA 6PK             ,03,9.19,6
143,NORTH COAST PRANQSTER 4PK           ,03,8.89,1
337,NOT YOUR FATHERS ROOT BEER 6PK      ,03,11.99,1
238,ODIN THORS EQUINOX 22               ,03,6.09,3
6,ODOULS 6PK BTL                      ,03,6.49,6
142,OLD RASPUTIN STOUT 4/12 OZ          ,03,8.39,1
40,PABST 16 OZ 6PK                     ,03,5.99,2
41,PABST 18PK                          ,03,13.99,2
189,PACIFICO 6PK                        ,03,8.89,3
97,PELICAN KIWANDACREAM ALE 6PK        ,03,9.39,2
98,PELICAN TSUNAMI STOUT               ,03,4.69,2
301,pFRIEM PILSNER                      ,03,3.79,2
144,PIKE 5X STOUT 22                    ,03,4.69,2
148,PIKE IPA 6PK                        ,03,9.39,3
150,PIKE KILTLIFTER 6PK                 ,03,9.39,2
145,PIKES MONKS UNCLE TRIPEL 22         ,03,4.69,3
341,PORTLAND BREWING SEASONAL           ,03,3.79,2
175,PYRAMID OUTBURST IMP IPA 6PK        ,03,8.99,2
174,PYRAMID SEASONAL 22 OZ              ,03,3.79,1
172,PYRAMID SEASONAL 6PK                ,03,8.99,1
171,PYRAMIND HEFEWEIZEN 6PK             ,03,8.99,1
139,RAINIER 16OZ 6PK CANS               ,03,5.99,7
140,RAINIER 18PK CANS                   ,03,13.99,1
245,RAMBLING ROUTE CIDER 4PK            ,03,8.19,4
36,RED HOOK SEASONAL                   ,03,7.99,3
38,RED HOOK SPORTS SERIES 6 PK         ,03,8.24,2
34,REDHOOK AUDIBLE ALE 6PK             ,03,8.09,5
32,REDHOOK ESB 12/12 OZ BTL            ,03,15.99,3
37,REDHOOK ESB 6PK                     ,03,7.99,3
35,REDHOOK LONGHAMMER IPA 6PK          ,03,8.15666666666667,6
33,REDHOOK VTY 12PK                    ,03,15.99,1
265,REUBENS CRIKEY IPA 22               ,03,4.69,6
264,REUBENS ROBUST PORTER 22            ,03,4.69,1
340,ROGUE DEAD GUY ALE 6PK              ,03,9.99,3
110,ROLLING ROCK 6PK 16 CAN             ,03,5.99,2
315,SAM ADAMS BOSTON LGR 6PK            ,03,8.99,3
316,SAM ADAMS SEASONAL 6PK              ,03,8.99,1
262,SCUTTLEBUTT IPA 6PK                 ,03,8.39,1
263,SCUTTLEBUTT SEASONAL 6PK BTL        ,03,8.39,1
322,SHINER BOCK                         ,03,8.99,1
12,SHOCK TOP 6PK                       ,03,8.49,3
224,SIERRA  NEVADA SEASONAL 6PK         ,03,8.99,7
226,SIERRA NEV PALE ALE 12PK            ,03,16.99,2
227,SIERRA NEV PALE ALE 6PK             ,03,8.99,7
225,SIERRA NEV TORPEDO 6PK              ,03,8.99,4
229,SIERRA NEVADA NOONER PILSNER        ,03,8.99,2
202,SILVER CITY SEASONAL                ,03,8.39,1
218,SNOQUALMIE COPPERHEAD PALE          ,03,4.69,4
221,SNOQUALMIE FALLS SEASONAL           ,03,4.69,5
222,SNOQUALMIE LIMITED RELEASE 22       ,03,6.09,4
219,SNOQUALMIE WILDCAT IPA 22OZ BTL     ,03,4.69,1
179,STELLA ARTOIS 12PK BTL              ,03,16.74,4
178,STELLA ARTOIS 6PK BTL               ,03,9.19,7
19,STELLA CIDRE 6 PK                   ,03,9.19,1
91,STONE ARROGANT BASTARD 22           ,03,4.69,1
90,STONE RUINATION IPA 22              ,03,5.59,6
321,STRONGBOW GOLD CIDER 6PK            ,03,8.99,2
268,TWO BEERS EVO IPA 6PK CAN           ,03,9.39,1
109,UINTA HOP NOSH IPA 6PK CAN          ,03,8.89,4
64,WEINHARDS PRIVATE RESERVE 12PK      ,03,11.99,1
103,WIDMER HEFEWEIZEN 6PK               ,03,8.99,2
105,WIDMER OMISSION LAGER 6 PK          ,03,8.99,1
106,WIDMER OMISSION PALE 6PK            ,03,8.99,4
1,WOODCHUCK GUMPTION 6PK              ,03,8.99,2
286,WORTHY IMPERIAL IPA 22              ,03,5.19,3
241,10 BARREL APOCALYPSE IPA 22         ,04,3.99,5
242,10 BARREL APOCALYPSE IPA 6PK        ,04,9.39,4
244,10 BARREL BREWING PRAY FOR SNOW WINT,04,9.39,1
240,10 BARREL SEASONAL 22               ,04,7.49,2
252,2 TOWNS CIDER GINJANINJA 6PK        ,04,8.39,2
250,2 TOWNS CRISP APPLE CIDER           ,04,4.69,1
298,21ST AMENDMNT BREW FREE IPA 6PK     ,04,8.99,1
66,ALASKAN AMBER 6PK                   ,04,8.99,4
74,ALASKAN HOPTHERMIA 4PK              ,04,9.39,1
68,ALASKAN ICY IPA 6PK                 ,04,8.99,1
270,AMERICAN BLONDE                     ,04,3.79,5
271,AMERICAN BREWING IPA 22             ,04,3.79,3
272,AMERICAN CABOOSE STOUT 22           ,04,3.79,5
335,ANDERSON VALLEY BRBN BRL STOUT      ,04,9.39,2
318,ANGRY ORCH GINGER APL 6PK           ,04,8.99,1
309,ANGRY ORCH GREEN APPLE 6PK          ,04,8.99,2
308,ANGRY ORCHARD CRISP APL 16 CAN      ,04,1.89,8
311,ANGRY ORCHARD GREEN APPLE           ,04,1.89,3
307,ANGRY ORCHARD SEASONAL 6PK          ,04,8.99,2
231,ANTHEM CHERRY 4 PK                  ,04,10.29,2
287,ATLAS BLKBRY APPLE CIDER            ,04,6.09,1
277,BALEBREAKER TOPCUTTER IPA           ,04,9.115,4
101,BALLAST PT SCULPIN 22               ,04,7.99,1
132,BEAR REPUBLIC BLACK STOUT           ,04,4.69,3
131,BEAR REPUBLIC RACER 5 IPA 22        ,04,4.69,4
215,BECKS 24OZ BTL                      ,04,2.39,5
216,BECKS 6-12 BTL                      ,04,8.99,1
331,BEERS OF MEXICO VTY 12PK            ,04,15.99,1
248,BELLEVUE BREWING 425 PALE           ,04,4.19,3
17,BEST DAMN ROOT BEER 6PK             ,04,10.89,2
75,BITBURGER 4 PK CAN                  ,04,6.99,1
31,BITBURGER 4PK CAN                   ,04,6.09,8
255,BLACK RAVEN ROTATING IPA            ,04,4.69,6
254,BLACK RAVEN TRICKSTER IPA 22        ,04,4.69,10
113,BLUEMOON 12PK                       ,04,16.99,2
112,BLUEMOON 6PK                        ,04,8.99,7
116,BLUEMOON WHITE IPA 6PK              ,04,8.99,1
296,BREAKSIDE WANDERLUST 22             ,04,4.69,7
342,BRIDGEPORT HOP CZAR IPA 6PK         ,04,8.99,3
10,BUD 12PK CAN                        ,04,11.99,2
11,BUD 18PK CAN                        ,04,17.99,2
20,BUD 25OZ CAN                        ,04,2.19,2
8,BUD 6PK BTL                         ,04,7.49,1
27,BUD LIGHT 18-12 BTL                 ,04,17.99,2
25,BUD LIGHT 24PK                      ,04,23.99,2
13,BUD LIGHT LIME 12PK BTLS            ,04,13.99,1
24,BUD LT 12PK CAN                     ,04,11.99,2
26,BUD LT 18PK CAN                     ,04,16.2757142857143,7
5,BUD LT 6PK 16 OZ CAN                ,04,7.49,5
7,BUD LT 6PK BTL                      ,04,7.49,3
22,BUD LT CHELADA 25 OZ CAN            ,04,3.19,3
15,BUD LT PLATINUM 12PK BTL            ,04,13.99,1
16,BUD LT PLATINUM 6PK BTL             ,04,7.69,4
28,BUSCH LT 18/16OZ CANS               ,04,17.79,2
79,CASCADE LAKES HOPSMACK 6PK          ,04,8.89,4
30,CHELAN HARD CIDER                   ,04,7.49,2
118,COORS 16OZ 6PK CN                   ,04,7.49,1
120,COORS BANQUET 9PK ALUMINUM          ,04,12.49,1
121,COORS BANQUET STUBBY 6PK            ,04,7.49,2
124,Coors Light 24-12 Can               ,04,22.69,1
127,COORS LITE 16 OZ                    ,04,1.39,14
111,COORS LT 12PK CAN                   ,04,11.99,7
129,COORS LT 16OZ PK CN                 ,04,7.49,3
123,COORS LT 18PK CAN                   ,04,15.79,5
125,COORS LT 24OZ                       ,04,2.19,3
122,COORS LT 6PK BTL                    ,04,7.49,4
128,COORS LT 9PK ALUM BTL               ,04,12.49,2
192,CORONA 12PK BTL                     ,04,15.99,2
50,CORONA 18PK CAN                     ,04,24.49,1
194,CORONA 24OZ BTL                     ,04,2.79,1
191,CORONA 6PK BTL                      ,04,8.89,1
195,CORONA LT 12PK BTL                  ,04,16.3233333333333,3
193,CORONA LT 6PK BTL                   ,04,8.89,4
236,CRABBIES GINGER BEER                ,04,3.79,6
237,CRABBIES SPICED ORANGE              ,04,3.79,1
288,D'S WICKED BAKED APPLE CIDER        ,04,7.49,2
289,D'S WICKED GREEN APPLE CIDER        ,04,7.49,3
163,DESCHUTES BLK BUTTE PORTER 6PK      ,04,8.99,1
164,DESCHUTES CHASIN' FRESHIES IPA 22   ,04,6.09,4
160,DESCHUTES FRESH SQUEEZED IPA 6PK    ,04,10.99,4
161,DESCHUTES INVERSION IPA 6PK         ,04,8.99,8
